label,text
1,"[0.01386318914592266, 0.035360902547836304, -0.004573415033519268, -0.0470067635178566, -0.013276875950396061, -0.027062900364398956, 0.03287216275930405, -0.01876656711101532, -0.04246881604194641, -0.005893811117857695, -0.016970284283161163, 0.0235894862562418, -0.007365647703409195, -0.010060733184218407, 0.009552644565701485, -0.029776757583022118, 0.0031493224669247866, -0.05125931277871132, -0.0479096882045269, 0.014583024196326733, -0.033491142094135284, -0.047786787152290344, 0.017350543290376663, -0.023509187623858452, -0.047810930758714676, 0.08198715001344681, -0.0073961433954536915, -0.057121194899082184, -0.05282174050807953, 0.06573779881000519, -0.06866950541734695, -0.0004930917639285326, -0.022802863270044327, -0.03635556250810623, -0.03848918527364731, 0.04524979367852211, 0.012980211526155472, -0.02032761089503765, 0.04769328236579895, -0.0200016088783741, -0.045563410967588425, 0.010519913397729397, -0.044724464416503906, 0.018917664885520935, 0.07323797792196274, -0.03275474160909653, -0.06049827113747597, -0.005285681691020727, 0.03356003016233444, 0.035633403807878494, 0.003922490868717432, 0.055631447583436966, 0.04067516326904297, -0.04817543923854828, -0.020276464521884918, 0.01708308793604374, 0.009353098459541798, 0.07462082803249359, 0.02338605746626854, -0.017062993720173836, -0.04963786527514458, 0.03470040112733841, 0.02103007771074772, -0.013784048147499561, -0.04044683650135994, -0.021167170256376266, -0.0457775704562664, -0.07581156492233276, -0.03883107006549835, 0.019935807213187218, 0.030527707189321518, 4.044416346005164e-05, -0.07164410501718521, -0.07646112143993378, -0.012881767004728317, -0.0063329581171274185, -0.039872489869594574, -0.029910091310739517, 0.00262227701023221, -0.0816207081079483, 0.0008945233421400189, -0.028009042143821716, -0.026135221123695374, -0.003425091737881303, -0.07638859003782272, 0.06968896836042404, 0.019444933161139488, 0.0065004597418010235, -0.012141207233071327, -0.04591435566544533, -0.0743321105837822, 0.027986621484160423, 0.0017664534971117973, 0.002907003276050091, -0.008704181760549545, -0.06979496777057648, -0.07210623472929001, 0.10106795281171799, -0.02153719961643219, 0.04991503804922104, 0.08214469999074936, 0.023873712867498398, 0.02382795326411724, 0.00466845091432333, -0.042882390320301056, -0.007897221483290195, 0.06609179079532623, 0.005966332275420427, 0.0008950084447860718, 0.0473935604095459, -0.015498225577175617, -0.019892245531082153, -0.02702002041041851, -0.000300745596177876, -0.032151300460100174, -0.06586643308401108, -0.048797160387039185, 0.012718848884105682, -0.08200403302907944, -0.08829782158136368, -0.006202269811183214, -0.044566065073013306, 0.0022743281442672014, 0.04621462523937225, 0.05436684936285019, 0.08832918852567673, -0.048477720469236374, 0.0891982913017273]"
1,"[0.0945136770606041, 0.16201543807983398, 0.15494534373283386, 0.007138694636523724, 0.04572221264243126, -0.014695098623633385, 0.04811180755496025, 0.17223477363586426, -0.043496888130903244, 0.11338972300291061, -0.06717593967914581, 0.12379149347543716, 0.024638289585709572, -0.10028690099716187, 0.14525772631168365, -0.0743415430188179, -0.11528510600328445, -0.08421818166971207, -0.11219903826713562, -0.053267642855644226, -0.15978775918483734, -0.12073908746242523, -0.10191944986581802, -0.16891437768936157, -0.08498949557542801, -0.09999758005142212, -0.06928060203790665, -0.13069088757038116, -0.194919615983963, -0.026723366230726242, -0.11490605771541595, 0.02732726000249386, -0.07327345758676529, -0.1285889595746994, -0.0652906522154808, -0.05542277172207832, 0.08512415736913681, -0.10321690887212753, 0.18526814877986908, -0.07283478230237961, 0.06734415888786316, -0.02671261876821518, -0.07978621125221252, 0.08409455418586731, -0.03744802623987198, -0.02456616424024105, -0.11719553917646408, 0.1584487408399582, 0.1047373116016388, 0.1881197690963745, -0.14605937898159027, 0.10634096711874008, 0.14130371809005737, -0.14433464407920837, -0.12754805386066437, 0.179988294839859, 0.15353481471538544, -0.06080096215009689, -0.14423254132270813, -0.21180295944213867, -0.2084704041481018, 0.08673005551099777, 0.19945809245109558, 0.009424475021660328, -0.145609050989151, 0.06377284228801727, -0.23314347863197327, -0.05892712622880936, -0.07794913649559021, 0.08881616592407227, 0.06142608821392059, 0.0115205068141222, 0.08434279263019562, 0.097476527094841, -0.19515439867973328, 0.16927751898765564, -0.1527368724346161, -0.1210905984044075, 0.04751095548272133, 0.2470913827419281, 0.1364753693342209, -0.008684521540999413, -0.18292702734470367, -0.1436556875705719, 0.11931086331605911, -0.058539677411317825, 0.1149844229221344, 0.045788682997226715, -0.22327779233455658, -0.15704630315303802, 0.13627184927463531, -0.0839335173368454, -0.2094230353832245, 0.18873117864131927, -0.12550412118434906, -0.1536349654197693, 0.032733187079429626, -0.08915610611438751, -0.26259106397628784, -0.042029350996017456, -0.1428636908531189, 0.06185618042945862, 0.04346253350377083, -0.19186833500862122, -0.057757262140512466, 0.02217116951942444, 0.05365727096796036, 0.14377042651176453, 0.12258155643939972, 0.02480892464518547, 0.08452621102333069, 0.014356913045048714, -0.15599298477172852, -0.26344138383865356, -0.17510993778705597, -0.05218222364783287, -0.07784868776798248, 0.1985044777393341, -0.08118586242198944, 0.1355041265487671, -0.09284128993749619, -0.2111096978187561, 0.017285466194152832, 0.1169598326086998, -0.2175503373146057, -0.15287846326828003, 0.11970663070678711, -0.08440054208040237]"
0,"[0.49840015172958374, 0.3552880883216858, 0.2316330373287201, -0.26410555839538574, -0.48784902691841125, -0.46286675333976746, 0.47682106494903564, 0.31810128688812256, -0.28988340497016907, 0.2707887589931488, 0.4516398012638092, 0.5150036811828613, 0.4322053790092468, -0.16079461574554443, 0.20735208690166473, -0.30962979793548584, -0.5012409090995789, -0.3620533347129822, -0.4192713499069214, -0.4625304341316223, -0.4106927514076233, -0.39833617210388184, 0.4770697355270386, -0.3084002137184143, -0.360990434885025, 0.5128214359283447, 0.3393701910972595, -0.3610866069793701, -0.2246982604265213, 0.3962434232234955, -0.3093337416648865, 0.29426297545433044, -0.24110528826713562, -0.4571946859359741, -0.29032814502716064, 0.4129021465778351, 0.31500911712646484, -0.39384153485298157, 0.39491552114486694, -0.36356526613235474, -0.34639209508895874, -0.2876284122467041, -0.48078396916389465, 0.361606627702713, 0.4717133641242981, -0.45287224650382996, -0.5283776521682739, 0.21694426238536835, 0.3344552218914032, 0.23465919494628906, -0.17622283101081848, 0.28239765763282776, 0.2664293944835663, -0.2902413606643677, -0.38146814703941345, 0.5072701573371887, 0.4228368103504181, 0.5225147008895874, 0.5383940935134888, -0.1613599807024002, -0.43902406096458435, 0.48950210213661194, 0.27994513511657715, 0.40470099449157715, -0.17449615895748138, -0.16343994438648224, -0.2364916205406189, -0.2992781698703766, -0.2340272217988968, 0.2991386950016022, 0.319314181804657, 0.2589925229549408, -0.45241013169288635, -0.5382994413375854, -0.24555622041225433, 0.3041715919971466, -0.18249021470546722, -0.21989630162715912, 0.26601162552833557, -0.5049543976783752, 0.21973276138305664, -0.35107681155204773, -0.21044525504112244, -0.22904850542545319, -0.5254929661750793, 0.2587537467479706, 0.4739684760570526, 0.2386043518781662, -0.21464036405086517, -0.45241907238960266, -0.4745938181877136, 0.23453617095947266, -0.2650677263736725, 0.2630585730075836, -0.2267279326915741, -0.2992387115955353, -0.48304757475852966, 0.4728327989578247, -0.2543683350086212, 0.279847115278244, 0.5010860562324524, 0.17031332850456238, 0.5146031975746155, -0.2787136137485504, -0.27064594626426697, 0.290327787399292, 0.5184381008148193, 0.2404615730047226, 0.28508129715919495, 0.510428249835968, -0.46987590193748474, -0.4903249144554138, -0.28081998229026794, -0.17255814373493195, -0.17366254329681396, -0.21631398797035217, -0.1961829662322998, 0.18155957758426666, -0.49702343344688416, -0.3634045124053955, -0.19603398442268372, -0.14407195150852203, 0.49984610080718994, 0.20694148540496826, 0.5104042887687683, 0.4998650550842285, -0.47498753666877747, 0.46310168504714966]"
0,"[0.05954970419406891, 0.0616646409034729, 0.05513612926006317, -0.06098321080207825, -0.05152584984898567, -0.05492159724235535, 0.0560031458735466, 0.062002960592508316, -0.057803183794021606, 0.057301100343465805, 0.0600246824324131, 0.05585207790136337, 0.05141264945268631, -0.06171341985464096, 0.059813328087329865, -0.06060041859745979, -0.061867259442806244, -0.055356673896312714, -0.05780711770057678, -0.055912040174007416, -0.06012538820505142, -0.057961806654930115, 0.05926000326871872, -0.056668560951948166, -0.05876857414841652, 0.05322150141000748, 0.05946620926260948, -0.0563189722597599, -0.059458114206790924, 0.05734199658036232, -0.06069272384047508, 0.05561995506286621, -0.06068887561559677, -0.05403389409184456, -0.0599188506603241, 0.05476972460746765, 0.05976557359099388, -0.05902742221951485, 0.06120438128709793, -0.056345466524362564, -0.06009570509195328, -0.05556047335267067, -0.05639977380633354, 0.060427311807870865, 0.0575566366314888, -0.05752038583159447, -0.040817923843860626, 0.06171438470482826, 0.05915635824203491, 0.05789901688694954, -0.057022612541913986, 0.05800690874457359, 0.06071595475077629, -0.062434032559394836, -0.059765491634607315, 0.05987716093659401, 0.05488438904285431, 0.05391376093029976, 0.043175339698791504, -0.06221066042780876, -0.05735601484775543, 0.056674450635910034, 0.05580469220876694, 0.055026836693286896, -0.05937384441494942, -0.05493004247546196, -0.056613218039274216, -0.05456233397126198, -0.061254654079675674, 0.061295635998249054, 0.05466336011886597, 0.058176539838314056, -0.030548276379704475, -0.05472226440906525, -0.060258060693740845, 0.05482551082968712, -0.05966474860906601, -0.059535298496484756, 0.05659949406981468, -0.027593940496444702, 0.06198110431432724, -0.05928003042936325, -0.062410324811935425, -0.062129631638526917, -0.055811621248722076, 0.05567494407296181, 0.05673461779952049, 0.06021769344806671, -0.05683715268969536, -0.05958665534853935, -0.0362912118434906, 0.057420141994953156, -0.05742618069052696, 0.05744600668549538, -0.058561958372592926, -0.06077130138874054, -0.055074144154787064, 0.03723471239209175, -0.06009569391608238, 0.06083393096923828, 0.053581979125738144, 0.05931505560874939, 0.058242060244083405, -0.055766988545656204, -0.05503816530108452, 0.054663967341184616, 0.05923885107040405, 0.05686895549297333, 0.05618402734398842, 0.05731913819909096, -0.05222335830330849, -0.05690746754407883, -0.055086106061935425, -0.05903437361121178, -0.0627894178032875, -0.06227055564522743, -0.05651240423321724, 0.06046842411160469, -0.056753069162368774, -0.06021929159760475, -0.061364032328128815, -0.059829797595739365, 0.05846899002790451, 0.05609317868947983, 0.03535843640565872, 0.028479548171162605, -0.05853377655148506, 0.05416581407189369]"
0,"[0.009910800494253635, 0.0836830586194992, 0.33665192127227783, -0.15451465547084808, -0.101543128490448, -0.1274125725030899, 0.11236301064491272, 0.23517099022865295, -0.21808551251888275, 0.31377288699150085, 0.22631584107875824, 0.12966100871562958, 0.20407746732234955, -0.328615665435791, 0.2897772490978241, -0.28892478346824646, -0.1598834991455078, -0.18635328114032745, -0.09443238377571106, -0.14053431153297424, -0.07461031526327133, -0.1186133399605751, 0.0997442975640297, -0.11170578747987747, -0.26275455951690674, 0.1358640044927597, 0.20197844505310059, -0.15216819941997528, -0.3100946247577667, 0.1217905580997467, -0.24810023605823517, 0.18891482055187225, -0.31526392698287964, -0.15498681366443634, -0.13209936022758484, 0.19426092505455017, 0.1871219128370285, -0.08284568041563034, 0.1031569242477417, -0.12568899989128113, -0.27992260456085205, -0.2889123260974884, -0.08482377231121063, 0.28840214014053345, 0.15812432765960693, -0.07519993185997009, 0.04862811416387558, 0.23947475850582123, 0.22074002027511597, 0.2303539514541626, -0.24951563775539398, 0.2529611885547638, 0.20694400370121002, -0.23783273994922638, -0.15420491993427277, 0.03133445233106613, 0.11917523294687271, 0.10237906128168106, 0.06967098265886307, -0.3624698519706726, -0.1161155253648758, 0.11410021781921387, 0.1823008507490158, 0.28298357129096985, -0.34430623054504395, -0.22716301679611206, -0.203161358833313, -0.15918707847595215, -0.2747827172279358, 0.1829831600189209, 0.19783231616020203, 0.24623267352581024, -0.06606414169073105, -0.06705570966005325, -0.3005433678627014, 0.047850895673036575, -0.356201171875, -0.3172083795070648, 0.23023445904254913, -0.023421315476298332, 0.3188725411891937, -0.3065587282180786, -0.23325902223587036, -0.3128291368484497, -0.061893314123153687, 0.21147581934928894, 0.085511714220047, 0.30928635597229004, -0.2915900945663452, -0.18287393450737, -0.09990909695625305, 0.32506901025772095, -0.28036314249038696, 0.1757061630487442, -0.3505887985229492, -0.1422811895608902, -0.12158458679914474, 0.09503563493490219, -0.17986522614955902, 0.16043975949287415, 0.09755885601043701, 0.2728922367095947, 0.12850616872310638, -0.1005750298500061, -0.2394767552614212, 0.29433900117874146, 0.11690729856491089, 0.22475536167621613, 0.2717464566230774, 0.11361272633075714, -0.11436783522367477, -0.1592155396938324, -0.2875782251358032, -0.2619924247264862, -0.27250632643699646, -0.3127191364765167, -0.2872273325920105, 0.33159443736076355, -0.10339945554733276, -0.1771104633808136, -0.2352355569601059, -0.328879177570343, 0.12667907774448395, 0.27449923753738403, 0.06199334189295769, 0.08883000910282135, -0.21044698357582092, 0.10119287669658661]"
0,"[0.05396732687950134, 0.027761196717619896, 0.013589642941951752, -0.031615618616342545, -0.05665292590856552, -0.04460039362311363, 0.01159993838518858, 0.019717948511242867, -0.010735642164945602, 0.035036515444517136, 0.05035516247153282, 0.03346574679017067, 0.007611705921590328, -0.024456694722175598, 0.04881895333528519, -0.03489666432142258, -0.03068036399781704, -0.03166786953806877, -0.02595328353345394, -0.00824149139225483, -0.028372475877404213, -0.025532791391015053, 0.027394196018576622, -0.014417401514947414, -0.018689041957259178, 0.04538185894489288, 0.03284977376461029, -0.03019995428621769, -0.04292766749858856, 0.04290495812892914, -0.015813065692782402, 0.025891926139593124, -0.01664479821920395, -0.02688443660736084, -0.03164830803871155, 0.03355054929852486, 0.03796401247382164, -0.015226810239255428, 0.02833155170083046, -0.03215256333351135, -0.027355223894119263, -0.04225137457251549, -0.029119038954377174, 0.027287529781460762, 0.03983849659562111, -0.030673019587993622, -0.012228380888700485, 0.04040800780057907, 0.03538523241877556, 0.037862036377191544, -0.03361813351511955, 0.048643238842487335, 0.03609668090939522, -0.034098070114851, -0.03228814899921417, 0.028812693431973457, 0.026570094749331474, 0.06640783697366714, 0.06334757059812546, -0.020163454115390778, -0.02967088669538498, 0.030078286305069923, 0.02997310645878315, 0.007126291748136282, -0.040221814066171646, -0.016776544973254204, -0.03987549990415573, -0.047222789376974106, -0.02955583855509758, 0.005607958417385817, 0.019466271623969078, 0.011709538288414478, -0.04843217134475708, -0.028605539351701736, -0.03833039104938507, -0.02408781833946705, -0.01296012569218874, -0.042729832231998444, 0.02914237417280674, -0.03564494103193283, 0.03092982806265354, -0.03064909763634205, -0.038716915994882584, -0.03131703659892082, -0.025885041803121567, 0.018825335428118706, 0.021183699369430542, 0.040472954511642456, -0.04026900604367256, -0.03942970559000969, -0.04519593343138695, 0.04762706160545349, -0.03111649863421917, 0.015473391860723495, -0.023875761777162552, -0.03270811587572098, -0.030272293835878372, 0.045369330793619156, -0.04002714157104492, 0.01920725591480732, 0.051103003323078156, 0.041568756103515625, 0.029322512447834015, -0.03239629790186882, -0.020056456327438354, 0.027915380895137787, 0.03503387048840523, 0.004730090498924255, 0.013500305823981762, 0.030622031539678574, -0.03634796664118767, -0.036484524607658386, -0.020367326214909554, -0.015480180270969868, -0.03391256555914879, -0.040841858834028244, -0.04206407815217972, 0.04869842529296875, -0.018199462443590164, -0.0333871953189373, -0.021549537777900696, -0.04562600329518318, 0.03321161866188049, 0.04092343896627426, 0.06141307204961777, 0.048925649374723434, -0.04617666080594063, 0.04165731742978096]"
0,"[0.052896786481142044, 0.024401143193244934, 0.027521444484591484, -0.03534756228327751, -0.050401266664266586, -0.03651205822825432, 0.009035409428179264, 0.02515985071659088, -0.02190256305038929, 0.037339042872190475, 0.03559914231300354, 0.02407943457365036, 0.012018442153930664, -0.020362529903650284, 0.05935368314385414, -0.03254510834813118, -0.029577098786830902, -0.03134153410792351, -0.02733362466096878, -0.0032604015432298183, -0.028230495750904083, -0.02762782946228981, 0.041753482073545456, -0.023044772446155548, -0.012326226569712162, 0.026900814846158028, 0.04545925557613373, -0.029058415442705154, -0.034818194806575775, 0.03145827725529671, -0.00973425805568695, 0.03664720058441162, -0.015416833572089672, -0.021103831008076668, -0.052391454577445984, 0.020115546882152557, 0.032190851867198944, -0.02263285592198372, 0.03740573674440384, -0.02758864499628544, -0.01895802840590477, -0.03943195194005966, -0.02813716046512127, 0.021816039457917213, 0.03506164625287056, -0.035191286355257034, -0.018001457676291466, 0.0444636195898056, 0.030075883492827415, 0.039588846266269684, -0.03394622728228569, 0.040933284908533096, 0.03549326956272125, -0.031637586653232574, -0.03312166780233383, 0.024861831218004227, 0.013607188127934933, 0.05242464318871498, 0.04739386960864067, -0.024374546483159065, -0.025180580094456673, 0.019383149221539497, 0.03222627937793732, 0.0030756525229662657, -0.040941525250673294, -0.016053711995482445, -0.053133416920900345, -0.04044989123940468, -0.03366472199559212, 0.023946236819028854, 0.023486433550715446, 0.011510593816637993, -0.04373174533247948, -0.020158113911747932, -0.04375055059790611, -0.008761604316532612, -0.02176855131983757, -0.04842257499694824, 0.027998346835374832, -0.024602150544524193, 0.036536961793899536, -0.027397936210036278, -0.033783670514822006, -0.03248073533177376, -0.01580119878053665, 0.02331683412194252, 0.027279602363705635, 0.0487128347158432, -0.03752285614609718, -0.030790243297815323, -0.03244239091873169, 0.04388554394245148, -0.03094133362174034, 0.015323307365179062, -0.03039083257317543, -0.040750693529844284, -0.03347097337245941, 0.02741219848394394, -0.04193571209907532, 0.03231766074895859, 0.0390140600502491, 0.04926662892103195, 0.021909939125180244, -0.037004318088293076, -0.017825594171881676, 0.017068060114979744, 0.047727737575769424, 0.006053483113646507, 0.024418039247393608, 0.021808771416544914, -0.03615828603506088, -0.02407640777528286, -0.012166494503617287, -0.02918463572859764, -0.03030441887676716, -0.048536673188209534, -0.04914936050772667, 0.05266035348176956, -0.020467059686779976, -0.026874367147684097, -0.031334877014160156, -0.0518931970000267, 0.021110251545906067, 0.045738235116004944, 0.04447181895375252, 0.03430931642651558, -0.030061980709433556, 0.0304846353828907]"
0,"[0.05527593195438385, 0.05110827460885048, 0.053683843463659286, -0.05881398543715477, -0.05338376760482788, -0.060399722307920456, 0.05065864324569702, 0.051186151802539825, -0.04697037860751152, 0.051787424832582474, 0.060124024748802185, 0.05003016069531441, 0.05978270247578621, -0.05170133709907532, 0.05036262795329094, -0.050735700875520706, -0.05222830921411514, -0.05647704005241394, -0.05327676609158516, -0.04949425533413887, -0.04942726343870163, -0.05619228631258011, 0.05029578506946564, -0.0533183328807354, -0.05152738466858864, 0.05418883264064789, 0.05237961560487747, -0.05355406180024147, -0.053847648203372955, 0.05710717663168907, -0.048103805631399155, 0.05613324046134949, -0.0532226525247097, -0.05162445455789566, -0.05877497047185898, 0.054540302604436874, 0.05379839241504669, -0.05586329475045204, 0.05778683349490166, -0.048790913075208664, -0.05790628120303154, -0.05747469142079353, -0.05734456330537796, 0.05195029452443123, 0.05977930128574371, -0.05418166145682335, -0.06191388890147209, 0.046240951865911484, 0.05786058306694031, 0.05017504841089249, -0.04859333857893944, 0.05361436679959297, 0.0508379265666008, -0.05489290878176689, -0.05018571764230728, 0.05671069771051407, 0.05478464439511299, 0.05458787828683853, 0.062255747616291046, -0.05081314221024513, -0.05447285249829292, 0.05756254494190216, 0.052381064742803574, 0.052052661776542664, -0.05465748906135559, -0.05058632045984268, -0.05855770781636238, -0.057826489210128784, -0.05739310011267662, 0.05334250628948212, 0.05531883239746094, 0.0536811426281929, -0.055310748517513275, -0.051341455429792404, -0.05465864762663841, 0.05830860137939453, -0.05593414604663849, -0.05507130175828934, 0.05748070403933525, -0.05504937097430229, 0.046283382922410965, -0.05619135871529579, -0.05135597661137581, -0.05607214942574501, -0.061191897839307785, 0.059730492532253265, 0.05401214584708214, 0.05196145176887512, -0.05796637758612633, -0.05271024629473686, -0.05570606514811516, 0.05281106382608414, -0.05530539155006409, 0.0521828718483448, -0.05338842421770096, -0.0533011220395565, -0.05556005239486694, 0.05270019918680191, -0.056324269622564316, 0.058540232479572296, 0.06017240136861801, 0.052660975605249405, 0.0532953105866909, -0.05504083260893822, -0.056208040565252304, 0.05046599358320236, 0.058144617825746536, 0.052071403712034225, 0.049641914665699005, 0.05886033549904823, -0.05625797063112259, -0.05276919901371002, -0.05252191796898842, -0.05049712955951691, -0.050317466259002686, -0.055541034787893295, -0.05003119632601738, 0.054577916860580444, -0.0520780012011528, -0.05266989395022392, -0.05547917261719704, -0.0488886795938015, 0.05687699466943741, 0.056647855788469315, 0.051766734570264816, 0.050380297005176544, -0.05797538161277771, 0.05582553893327713]"
0,"[0.07696239650249481, 0.01763317920267582, 0.0009862175211310387, -0.04794222488999367, -0.07567360997200012, -0.04458030313253403, -0.011979498900473118, 0.00013119807408656925, -0.005803417880088091, 0.03216100111603737, 0.043056752532720566, 0.01943921111524105, 0.014611281454563141, -0.00027500774012878537, 0.061114341020584106, -0.03518468141555786, -0.026171112433075905, -0.05026156082749367, -0.03296538069844246, 0.020241428166627884, -0.025040728971362114, -0.0364670492708683, 0.052458420395851135, 0.0013946369290351868, 0.016545534133911133, 0.07311800122261047, 0.0555758997797966, -0.027876973152160645, -0.04131220281124115, 0.04829006642103195, 0.005806193221360445, 0.04586684703826904, 0.011609609238803387, -0.03310214355587959, -0.06041594222187996, 0.012160505168139935, 0.05124431475996971, -0.0025369899813085794, 0.033778004348278046, -0.023937847465276718, -0.010863607749342918, -0.05003034323453903, -0.021729158237576485, 0.01521855778992176, 0.05409904196858406, -0.05931685492396355, -0.031325794756412506, 0.04563184827566147, 0.025488751009106636, 0.04524768888950348, -0.020202262327075005, 0.051581282168626785, 0.03983084112405777, -0.04541417583823204, -0.04253719374537468, 0.015509892255067825, 0.004563814960420132, 0.08277550339698792, 0.07285842299461365, 0.009321295656263828, -0.019960256293416023, 0.022098230198025703, 0.03935439512133598, -0.037172749638557434, -0.04893117770552635, 0.006405363325029612, -0.05677129700779915, -0.07027087360620499, -0.028883200138807297, -0.007572634145617485, 0.0068097165785729885, -0.010865491814911366, -0.09399349987506866, -0.03429929167032242, -0.0372946560382843, -0.07128006219863892, 0.004560885950922966, -0.050167687237262726, 0.016909632831811905, -0.04914860427379608, 0.03522561490535736, -0.009602310135960579, -0.042151570320129395, -0.02613241784274578, -0.038303326815366745, 0.023140903562307358, 0.035411883145570755, 0.05474412441253662, -0.03964461013674736, -0.023577721789479256, -0.060860805213451385, 0.05332965776324272, -0.01798216626048088, -0.010985023342072964, -0.01668037287890911, -0.042994629591703415, -0.04876352846622467, 0.047662679105997086, -0.0432174988090992, 0.04478416219353676, 0.0700245127081871, 0.04989294335246086, 0.004915989004075527, -0.04736269265413284, 0.0020079000387340784, -0.001360466005280614, 0.06638550013303757, -0.037837110459804535, 0.017097869887948036, 0.024474671110510826, -0.05200100317597389, -0.029614223167300224, 0.012339835986495018, -0.005595645867288113, -0.029310427606105804, -0.05604115128517151, -0.055701036006212234, 0.05903596803545952, -0.011996555142104626, -0.043842338025569916, -0.01277534943073988, -0.05288252606987953, 0.027510305866599083, 0.041250307112932205, 0.09600212424993515, 0.06531142443418503, -0.04998340085148811, 0.06106017529964447]"
0,"[0.009455566294491291, 0.15655836462974548, 0.24508678913116455, -0.07032882422208786, 0.10051997005939484, -0.04358970746397972, 0.007635448127985001, 0.24053385853767395, 0.04368169233202934, 0.14173367619514465, 0.01510773878544569, 0.2001282125711441, -0.10969825834035873, -0.18446718156337738, 0.14472143352031708, -0.02007395215332508, -0.1555584967136383, -0.07473662495613098, -0.06745808571577072, -0.07115373015403748, -0.1681629866361618, -0.10544373095035553, -0.06673649698495865, -0.38404494524002075, -0.16221708059310913, -0.13519321382045746, -0.03467581793665886, -0.1837712526321411, -0.22781357169151306, 0.004761216696351767, -0.0770149752497673, 0.04870573803782463, -0.11573285609483719, -0.044154684990644455, -0.11003412306308746, 0.06903009861707687, 0.1439431756734848, -0.08248423784971237, 0.16124124825000763, -0.10903350263834, -0.009671996347606182, -0.10562488436698914, -0.00833018496632576, 0.20130422711372375, -0.10133916884660721, -0.03257215768098831, 0.02823580987751484, 0.2817423343658447, 0.1623373031616211, 0.18699871003627777, -0.2730814814567566, 0.18799930810928345, 0.17428386211395264, -0.14566969871520996, -0.1929832100868225, 0.15763001143932343, 0.2763732969760895, -0.06303167343139648, -0.1131419911980629, -0.21979402005672455, -0.3119707703590393, 0.19510258734226227, 0.1520044356584549, 0.06947214156389236, -0.11588176339864731, 0.01841903291642666, -0.2708572447299957, 0.04623392969369888, -0.10581173002719879, 0.06251689046621323, 0.09605737775564194, 0.10841521620750427, 0.19675704836845398, 0.07325224578380585, -0.3612385392189026, 0.14942426979541779, -0.23219145834445953, -0.17118102312088013, 0.06898261606693268, 0.25543099641799927, 0.18218018114566803, -0.08571874350309372, -0.20215453207492828, -0.2444538176059723, 0.09294573962688446, -0.04410439357161522, 0.03553803265094757, 0.1626746952533722, -0.2690608501434326, -0.21048150956630707, 0.20248118042945862, -0.024617254734039307, -0.3952770531177521, 0.3825947344303131, -0.2772577702999115, -0.13024400174617767, 0.09634602069854736, -0.16926026344299316, -0.4167131185531616, 0.13238392770290375, -0.10372546315193176, 0.12609438598155975, 0.08660668879747391, -0.20000983774662018, -0.04271232709288597, 0.09951313585042953, -0.017742890864610672, 0.23738661408424377, 0.07717238366603851, -0.008143296465277672, 0.12738946080207825, -0.04857231304049492, -0.23907601833343506, -0.32830938696861267, -0.24872343242168427, -0.14560344815254211, -0.09033051133155823, 0.26626893877983093, -0.01789117604494095, 0.11595343798398972, -0.12552866339683533, -0.35730984807014465, 0.026389293372631073, 0.2577104866504669, -0.19213077425956726, -0.23294982314109802, 0.0618002787232399, -0.021281011402606964]"
